score_qstamp,qstamp,measure,beat,831994_tstamp,718692_tstamp
310.0,310.0,79,4.0,310.0375,294.73
311.0,311.0,80,1.0,310.6992,295.2992
312.0,312.0,80,2.0,311.1159,295.7159
313.0,313.0,80,3.0,311.6525,296.2925
314.0,314.0,80,4.0,312.1336,296.8476
315.0,315.0,81,1.0,312.6318,297.3518
316.0,316.0,81,2.0,313.125,297.8225
316.5,316.5,81,2.5,313.3909,298.1109
317.0,317.0,81,3.0,313.6192,298.3192
318.0,318.0,81,4.0,314.1759,298.8959
319.0,319.0,82,1.0,314.5925,299.3925
320.0,320.0,82,2.0,315.2184,299.9092
321.0,321.0,82,3.0,315.6859,300.3459
322.0,322.0,82,4.0,316.1825,300.8025
323.0,323.0,83,1.0,316.6792,301.4392
324.0,324.0,83,2.0,317.2159,301.8759
325.0,325.0,83,3.0,317.6525,302.3925
326.0,326.0,83,4.0,318.0892,302.8184
327.0,327.0,84,1.0,318.5354,303.3259
328.0,328.0,84,2.0,319.0875,303.76
329.0,329.0,84,3.0,319.5592,304.3192
330.0,330.0,84,4.0,319.9759,304.7359
331.0,331.0,85,1.0,320.5725,305.3125
332.0,332.0,85,2.0,321.0492,305.7892
332.5,332.5,85,2.5,321.2575,305.9975
333.0,333.0,85,3.0,321.5436,306.2977
334.0,334.0,85,4.0,322.0075,306.7875
335.0,335.0,86,1.0,322.4784,307.2392
336.0,336.0,86,2.0,323.0959,307.8118
337.0,337.0,86,3.0,323.5325,308.2325
338.0,338.0,86,4.0,324.1292,308.7092
339.0,339.0,87,1.0,324.5459,309.2459
340.0,340.0,87,2.0,325.0025,309.7025
340.5,340.5,87,2.5,325.2709,309.9109
341.0,341.0,87,3.0,325.5392,310.1384
342.0,342.0,87,4.0,325.9959,310.6759
343.0,343.0,88,1.0,326.5125,311.0925
344.0,344.0,88,2.0,326.9892,311.5368
344.5,344.5,88,2.5,327.1975,311.7775
345.0,345.0,88,3.0,327.4472,312.0377
346.0,346.0,88,4.0,327.985,312.58
347.0,347.0,89,1.0,328.4192,313.1192
348.0,348.0,89,2.0,328.8959,313.5359
348.5,348.5,89,2.5,329.1242,313.7242
349.0,349.0,89,3.0,329.3725,313.9525
350.0,350.0,89,4.0,329.8476,314.4292
351.0,351.0,90,1.0,330.3718,314.8636
352.0,352.0,90,2.0,330.835,315.335
353.0,353.0,90,3.0,331.3392,315.8392
354.0,354.0,90,4.0,331.9959,316.2759
355.0,355.0,91,1.0,332.4125,316.7525
356.0,356.0,91,2.0,332.9692,317.3292
356.5,356.5,91,2.5,333.1775,317.5375
357.0,357.0,91,3.0,333.3659,317.7459
358.0,358.0,91,4.0,333.7825,318.1625
358.5,358.5,91,4.5,334.0709,318.3909
359.0,359.0,92,1.0,334.2792,318.6792
360.0,360.0,92,2.0,334.7759,319.1836
360.5,360.5,92,2.5,335.0242,319.4042
361.0,361.0,92,3.0,335.2325,319.6125
362.0,362.0,92,4.0,335.7692,320.0492
363.0,363.0,93,1.0,336.2177,320.6059
364.0,364.0,93,2.0,336.7025,320.9825
364.5,364.5,93,2.5,336.9109,321.1909
365.0,365.0,93,3.0,337.1192,321.3992
365.5,365.5,93,3.5,337.3275,321.7075
366.0,366.0,93,4.0,337.5359,321.9159
367.0,367.0,94,1.0,338.0725,322.4125
368.0,368.0,94,2.0,338.4892,322.8292
368.5,368.5,94,2.5,338.7375,323.0975
369.0,369.0,94,3.0,338.9459,323.3059
370.0,370.0,94,4.0,339.4025,323.8025
370.5,370.5,94,4.5,339.7309,324.0109
371.0,371.0,95,1.0,339.9584,324.2392
371.5,371.5,95,1.5,340.2475,324.4675
372.0,372.0,95,2.0,340.4559,324.6759
372.5,372.5,95,2.5,340.6642,324.8842
373.0,373.0,95,3.0,340.8725,325.0925
373.5,373.5,95,3.5,341.1409,325.3609
374.0,374.0,95,4.0,341.3492,325.5692
374.5,374.5,95,4.5,341.5975,325.8375
375.0,375.0,96,1.0,341.8059,326.0459
375.5,375.5,96,1.5,342.0542,326.2542
376.0,376.0,96,2.0,342.2625,326.4625
376.5,376.5,96,2.5,342.4709,326.6709
377.0,377.0,96,3.0,342.6792,326.8792
377.5,377.5,96,3.5,342.955,327.1075
378.0,378.0,96,4.0,343.1759,327.3159
378.5,378.5,96,4.5,343.3842,327.5042
379.0,379.0,97,1.0,343.5925,327.7125
379.5,379.5,97,1.5,343.8027,327.9209
380.0,380.0,97,2.0,344.0492,328.1292
380.5,380.5,97,2.5,344.2575,328.3175
381.0,381.0,97,3.0,344.4659,328.5259
381.5,381.5,97,3.5,344.6742,328.7742
382.0,382.0,97,4.0,344.9025,328.9825
382.5,382.5,97,4.5,345.1109,329.1909
383.0,383.0,98,1.0,345.3192,329.3992
384.0,384.0,98,2.0,345.8959,329.9159
385.0,385.0,98,3.0,346.3125,330.3325
386.0,386.0,98,4.0,346.7568,330.7292
387.0,387.0,99,1.0,347.2059,331.1718
387.5,387.5,99,1.5,347.4742,331.4142
388.0,388.0,99,2.0,347.6825,331.6225
388.5,388.5,99,2.5,347.8909,331.8309
389.0,389.0,99,3.0,348.0992,332.0392
389.5,389.5,99,3.5,348.3075,332.2475
390.0,390.0,99,4.0,348.5159,332.4359
390.5,390.5,99,4.5,348.8642,332.6842
391.0,391.0,100,1.0,349.0725,332.8925
391.5,391.5,100,1.5,349.3009,333.1009
392.0,392.0,100,2.0,349.5092,333.3092
392.5,392.5,100,2.5,349.7175,333.5175
393.0,393.0,100,3.0,349.9259,333.7259
393.5,393.5,100,3.5,350.2142,333.9542
394.0,394.0,100,4.0,350.4225,334.1625
394.5,394.5,100,4.5,350.6309,334.3509
395.0,395.0,101,1.0,350.8392,334.5592
395.5,395.5,101,1.5,351.0475,334.7675
396.0,396.0,101,2.0,351.2759,334.9759
396.5,396.5,101,2.5,351.5084,335.1842
397.0,397.0,101,3.0,351.7325,335.3925
397.5,397.5,101,3.5,351.9418,335.6009
398.0,398.0,101,4.0,352.2092,335.8092
398.5,398.5,101,4.5,352.4175,336.0175
399.0,399.0,102,1.0,352.6259,336.2059
400.0,400.0,102,2.0,353.1225,336.6225
401.0,401.0,102,3.0,353.5792,337.0392
402.0,402.0,102,4.0,354.0118,337.4559
403.0,403.0,103,1.0,354.4925,337.925
403.5,403.5,103,1.5,354.7409,338.1609
404.0,404.0,103,2.0,354.9984,338.3692
404.5,404.5,103,2.5,355.2175,338.5775
405.0,405.0,103,3.0,355.4554,338.7918
405.5,405.5,103,3.5,355.7342,339.0142
406.0,406.0,103,4.0,355.9425,339.1625
406.5,406.5,103,4.5,356.3109,339.3709
407.0,407.0,104,1.0,356.5192,339.5792
407.5,407.5,104,1.5,356.7275,339.7875
408.0,408.0,104,2.0,356.9359,339.9959
408.5,408.5,104,2.5,357.1442,340.2042
409.0,409.0,104,3.0,357.3525,340.4125
410.0,410.0,104,4.0,357.7692,340.7892
411.0,411.0,105,1.0,358.1859,341.2059
411.5,411.5,105,1.5,358.4742,341.4142
412.0,412.0,105,2.0,358.6825,341.6225
412.5,412.5,105,2.5,358.8909,341.8309
413.0,413.0,105,3.0,359.1192,342.0392
413.5,413.5,105,3.5,359.4475,342.2675
414.0,414.0,105,4.0,359.6559,342.4759
414.5,414.5,105,4.5,359.9242,342.6842
415.0,415.0,106,1.0,360.1325,342.8925
415.5,415.5,106,1.5,360.3409,343.1009
416.0,416.0,106,2.0,360.5492,343.3046
416.5,416.5,106,2.5,360.7575,343.4975
417.0,417.0,106,3.0,360.9659,343.7059
418.0,418.0,106,4.0,361.4625,344.1225
419.0,419.0,107,1.0,361.9592,344.5392
420.0,420.0,107,2.0,362.4959,345.0159
420.25,420.25,107,2.25,362.6,345.12
420.5,420.5,107,2.5,362.7042,345.2242
420.75,420.75,107,2.75,362.8084,345.3284
421.0,421.0,107,3.0,362.9125,345.4325
421.25,421.25,107,3.25,363.0167,345.5284
421.5,421.5,107,3.5,363.1209,345.6009
421.75,421.75,107,3.75,363.225,345.685
422.0,422.0,107,4.0,363.3292,345.7692
422.25,422.25,107,4.25,363.4534,345.8734
422.5,422.5,107,4.5,363.5975,345.9775
422.75,422.75,107,4.75,363.7017,346.0817
423.0,423.0,108,1.0,363.8059,346.1859
424.0,424.0,108,2.0,364.2025,346.6025
425.0,425.0,108,3.0,364.6792,347.0192
426.0,426.0,108,4.0,365.2159,347.4159
426.25,426.25,108,4.25,365.32,347.52
426.5,426.5,108,4.5,365.4242,347.6242
426.75,426.75,108,4.75,365.5284,347.7284
427.0,427.0,109,1.0,365.6325,347.8325
427.25,427.25,109,1.25,365.7367,347.9367
427.5,427.5,109,1.5,365.8409,348.0409
427.75,427.75,109,1.75,365.945,348.145
428.0,428.0,109,2.0,366.0492,348.2492
428.25,428.25,109,2.25,366.1534,348.3534
428.5,428.5,109,2.5,366.2975,348.4575
428.75,428.75,109,2.75,366.4017,348.5617
429.0,429.0,109,3.0,366.5059,348.6659
430.0,430.0,109,4.0,366.9425,349.0812
430.25,430.25,109,4.25,367.0467,349.1667
430.5,430.5,109,4.5,367.1909,349.2709
430.75,430.75,109,4.75,367.295,349.375
431.0,431.0,110,1.0,367.3992,349.4792
432.0,432.0,110,2.0,367.8559,349.9159
432.25,432.25,110,2.25,368.02,350.04
432.5,432.5,110,2.5,368.1242,350.1442
432.75,432.75,110,2.75,368.2284,350.2484
433.0,433.0,110,3.0,368.3325,350.3525
433.25,433.25,110,3.25,368.4367,350.4567
433.5,433.5,110,3.5,368.5436,350.5609
433.75,433.75,110,3.75,368.705,350.665
434.0,434.0,110,4.0,368.8292,350.7546
434.25,434.25,110,4.25,368.9468,350.8534
434.5,434.5,110,4.5,369.0975,350.9575
434.75,434.75,110,4.75,369.2017,351.0617
435.0,435.0,111,1.0,369.3118,351.1659
435.25,435.25,111,1.25,369.43,351.27
435.5,435.5,111,1.5,369.5342,351.3742
435.75,435.75,111,1.75,369.6384,351.4784
436.0,436.0,111,2.0,369.7425,351.5825
436.25,436.25,111,2.25,369.8601,351.6867
436.5,436.5,111,2.5,369.9909,351.7909
436.75,436.75,111,2.75,370.095,351.895
437.0,437.0,111,3.0,370.1992,351.9992
437.25,437.25,111,3.25,370.3034,352.1034
437.5,437.5,111,3.5,370.4075,352.2075
437.75,437.75,111,3.75,370.4917,352.2717
438.0,438.0,111,4.0,370.5959,352.3759
438.25,438.25,111,4.25,370.74,352.48
438.5,438.5,111,4.5,370.8642,352.5842
438.75,438.75,111,4.75,370.9684,352.6884
439.0,439.0,112,1.0,371.0725,352.7925
439.25,439.25,112,1.25,371.2767,352.9167
439.5,439.5,112,1.5,371.3809,353.0409
439.75,439.75,112,1.75,371.485,353.145
440.0,440.0,112,2.0,371.5892,353.2492
440.25,440.25,112,2.25,371.6934,353.3734
440.5,440.5,112,2.5,371.7975,353.4775
440.75,440.75,112,2.75,371.9017,353.5817
441.0,441.0,112,3.0,372.0059,353.6859
441.25,441.25,112,3.25,372.15,353.79
441.5,441.5,112,3.5,372.2542,353.8942
441.75,441.75,112,3.75,372.3584,353.9984
442.0,442.0,112,4.0,372.4625,354.1025
442.25,442.25,112,4.25,372.5667,354.2067
442.5,442.5,112,4.5,372.6709,354.3109
442.75,442.75,112,4.75,372.81,354.415
443.0,443.0,113,1.0,372.9192,354.5192
443.25,443.25,113,1.25,373.0234,354.6234
443.5,443.5,113,1.5,373.1875,354.7275
443.75,443.75,113,1.75,373.2917,354.8317
444.0,444.0,113,2.0,373.3959,354.9359
444.25,444.25,113,2.25,373.52,355.04
444.5,444.5,113,2.5,373.6242,355.1442
444.75,444.75,113,2.75,373.7284,355.2484
445.0,445.0,113,3.0,373.8325,355.3525
445.25,445.25,113,3.25,374.0101,355.4567
445.5,445.5,113,3.5,374.1209,355.5609
445.75,445.75,113,3.75,374.225,355.665
446.0,446.0,113,4.0,374.3292,355.7692
446.25,446.25,113,4.25,374.4934,355.8734
446.5,446.5,113,4.5,374.5975,355.995
446.75,446.75,113,4.75,374.7017,356.1017
447.0,447.0,114,1.0,374.8459,356.2059
447.25,447.25,114,1.25,374.97,356.31
447.5,447.5,114,1.5,375.0742,356.4142
447.75,447.75,114,1.75,375.1784,356.5184
448.0,448.0,114,2.0,375.2825,356.6425
448.25,448.25,114,2.25,375.3867,356.7467
448.5,448.5,114,2.5,375.4909,356.8618
448.75,448.75,114,2.75,375.595,356.995
449.0,449.0,114,3.0,375.6992,357.0992
449.25,449.25,114,3.25,375.857,357.2434
449.5,449.5,114,3.5,376.0475,357.3475
449.75,449.75,114,3.75,376.1517,357.4517
450.0,450.0,114,4.0,376.2559,357.5559
450.25,450.25,114,4.25,376.36,357.66
450.5,450.5,114,4.5,376.4842,357.7642
450.75,450.75,114,4.75,376.6084,357.8684
451.0,451.0,115,1.0,376.7125,357.9725
451.5,451.5,115,1.5,377.1209,358.2809
452.0,452.0,115,2.0,377.3292,358.4892
452.5,452.5,115,2.5,377.5175,358.6975
453.0,453.0,115,3.0,377.7259,358.9059
453.5,453.5,115,3.5,377.9342,359.1142
454.0,454.0,115,4.0,378.1425,359.3225
454.25,454.25,115,4.25,378.2935,359.4267
454.5,454.5,115,4.5,378.4509,359.5509
455.0,455.0,116,1.0,378.6592,359.7592
455.5,455.5,116,1.5,378.8875,359.9675
456.0,456.0,116,2.0,379.1159,360.2077
456.5,456.5,116,2.5,379.3442,360.4242
457.0,457.0,116,3.0,379.5525,360.6325
457.5,457.5,116,3.5,379.8409,360.8409
458.0,458.0,116,4.0,380.0492,361.1136
458.25,458.25,116,4.25,380.2134,361.3334
458.5,458.5,116,4.5,380.3175,361.4375
459.0,459.0,117,1.0,380.5259,361.6459
459.5,459.5,117,1.5,380.7542,361.9142
460.0,460.0,117,2.0,380.9625,362.1225
460.5,460.5,117,2.5,381.1709,362.3309
461.0,461.0,117,3.0,381.3792,362.5592
461.5,461.5,117,3.5,381.6075,362.8075
462.0,462.0,117,4.0,381.8359,363.0159
462.5,462.5,117,4.5,382.0442,363.2242
463.0,463.0,118,1.0,382.2925,363.4325
463.5,463.5,118,1.5,382.6209,363.6409
464.0,464.0,118,2.0,382.8292,363.8492
464.5,464.5,118,2.5,383.0375,364.0575
465.0,465.0,118,3.0,383.2459,364.2659
465.5,465.5,118,3.5,383.5342,364.5342
466.0,466.0,118,4.0,383.7425,364.7425
466.5,466.5,118,4.5,383.9509,364.9509
467.0,467.0,119,1.0,384.1592,365.1592
468.0,468.0,119,2.0,384.6159,365.7759
469.0,469.0,119,3.0,385.0325,366.1125
470.0,470.0,119,4.0,385.4768,366.5492
471.0,471.0,120,1.0,385.9259,366.9659
472.0,472.0,120,2.0,386.3425,367.3825
472.5,472.5,120,2.5,386.5709,367.5709
473.0,473.0,120,3.0,386.7792,367.7592
473.5,473.5,120,3.5,387.0075,367.9675
474.0,474.0,120,4.0,387.2159,368.1759
474.5,474.5,120,4.5,387.4242,368.3842
475.0,475.0,121,1.0,387.6325,368.5925
476.0,476.0,121,2.0,388.1168,369.0092
476.5,476.5,121,2.5,388.3575,369.2175
477.0,477.0,121,3.0,388.5659,369.4259
477.5,477.5,121,3.5,388.7742,369.6071
478.0,478.0,121,4.0,388.9825,369.7625
478.5,478.5,121,4.5,389.1909,369.9709
479.0,479.0,122,1.0,389.3392,370.1792
480.0,480.0,122,2.0,389.7559,370.5959
480.5,480.5,122,2.5,389.9842,370.7642
481.0,481.0,122,3.0,390.205,370.9725
481.5,481.5,122,3.5,390.4209,371.1809
482.0,482.0,122,4.0,390.6292,371.3892
482.5,482.5,122,4.5,390.8375,371.5975
483.0,483.0,123,1.0,391.0659,371.8118
484.0,484.0,123,2.0,391.485,372.2425
485.0,485.0,123,3.0,391.9192,372.6392
486.0,486.0,123,4.0,392.3359,373.0559
487.0,487.0,124,1.0,392.8125,373.4525
488.0,488.0,124,2.0,393.2292,373.7892
488.5,488.5,124,2.5,393.4375,373.9975
489.0,489.0,124,3.0,393.6459,374.1859
489.5,489.5,124,3.5,393.8542,374.3742
490.0,490.0,124,4.0,394.0625,374.5825
490.5,490.5,124,4.5,394.2709,374.7909
491.0,491.0,125,1.0,394.4592,374.9792
491.5,491.5,125,1.5,394.6675,375.1875
492.0,492.0,125,2.0,394.8759,375.3959
493.0,493.0,125,3.0,395.2925,375.7525
494.0,494.0,125,4.0,395.7292,376.1892
495.0,495.0,126,1.0,396.1518,376.6059
495.5,495.5,126,1.5,396.3942,376.8142
496.0,496.0,126,2.0,396.6025,377.0225
496.5,496.5,126,2.5,396.8109,377.1909
497.0,497.0,126,3.0,397.0392,377.3992
497.5,497.5,126,3.5,397.2475,377.6075
498.0,498.0,126,4.0,397.4559,377.8159
498.5,498.5,126,4.5,397.6642,378.0242
499.0,499.0,127,1.0,397.8925,378.2325
499.5,499.5,127,1.5,398.1609,378.5409
500.0,500.0,127,2.0,398.3692,378.7492
500.5,500.5,127,2.5,398.5775,378.9375
501.0,501.0,127,3.0,398.7859,379.1459
501.5,501.5,127,3.5,399.0142,379.3742
502.0,502.0,127,4.0,399.2225,379.5825
502.5,502.5,127,4.5,399.4309,379.7909
503.0,503.0,128,1.0,399.6392,379.9392
503.5,503.5,128,1.5,399.8875,380.1475
504.0,504.0,128,2.0,400.0959,380.3559
504.5,504.5,128,2.5,400.3042,380.5042
505.0,505.0,128,3.0,400.5125,380.7125
505.5,505.5,128,3.5,400.7609,380.9209
506.0,506.0,128,4.0,400.9692,381.1292
506.5,506.5,128,4.5,401.1775,381.3375
507.0,507.0,129,1.0,401.3659,381.5459
507.5,507.5,129,1.5,401.5742,381.7542
508.0,508.0,129,2.0,401.7825,381.9012
508.5,508.5,129,2.5,401.9909,382.0909
509.0,509.0,129,3.0,402.1992,382.2992
509.5,509.5,129,3.5,402.4075,382.5075
510.0,510.0,129,4.0,402.6159,382.7159
510.5,510.5,129,4.5,402.8242,382.9242
511.0,511.0,130,1.0,403.0325,383.1325
511.5,511.5,130,1.5,403.2609,383.2409
512.0,512.0,130,2.0,403.4692,383.4492
512.5,512.5,130,2.5,403.6975,383.6575
513.0,513.0,130,3.0,403.9118,383.8659
513.5,513.5,130,3.5,404.1342,384.0742
514.0,514.0,130,4.0,404.3425,384.2625
514.5,514.5,130,4.5,404.5509,384.4709
515.0,515.0,131,1.0,404.7592,384.6592
515.5,515.5,131,1.5,404.9675,384.8275
515.75,515.75,131,1.75,405.0717,384.9317
516.0,516.0,131,2.0,405.1759,385.0359
516.5,516.5,131,2.5,405.4326,385.2442
516.75,516.75,131,2.75,405.5684,385.3484
517.0,517.0,131,3.0,405.6725,385.4525
517.5,517.5,131,3.5,405.8809,385.6609
517.75,517.75,131,3.75,406.01,385.765
518.0,518.0,131,4.0,406.1292,385.8692
518.5,518.5,131,4.5,406.3375,386.0775
518.75,518.75,131,4.75,406.4417,386.1817
519.0,519.0,132,1.0,406.5518,386.2659
519.5,519.5,132,1.5,406.7742,386.4742
519.75,519.75,132,1.75,406.8984,386.5584
520.0,520.0,132,2.0,407.0025,386.6625
520.5,520.5,132,2.5,407.2109,386.8709
520.75,520.75,132,2.75,407.315,386.9337
521.0,521.0,132,3.0,407.4192,387.0192
521.5,521.5,132,3.5,407.6475,387.2275
521.75,521.75,132,3.75,407.7517,387.3117
522.0,522.0,132,4.0,407.8559,387.4159
522.5,522.5,132,4.5,408.0642,387.6242
522.75,522.75,132,4.75,408.1684,387.7084
523.0,523.0,133,1.0,408.2725,387.8125
523.5,523.5,133,1.5,408.5409,388.0209
524.0,524.0,133,2.0,408.7492,388.2292
524.5,524.5,133,2.5,408.9575,388.4375
525.0,525.0,133,3.0,409.1659,388.6636
525.5,525.5,133,3.5,409.3942,388.9826
526.0,526.0,133,4.0,409.6225,389.2025
526.5,526.5,133,4.5,409.8709,389.4109
527.0,527.0,134,1.0,410.0792,389.6384
527.5,527.5,134,1.5,410.2875,389.8875
528.0,528.0,134,2.0,410.4959,390.0959
528.5,528.5,134,2.5,410.7042,390.3042
529.0,529.0,134,3.0,410.9125,390.5125
529.5,529.5,134,3.5,411.1209,390.7209
530.0,530.0,134,4.0,411.3292,390.9292
530.5,530.5,134,4.5,411.5375,391.1375
531.0,531.0,135,1.0,411.7459,391.3459
531.5,531.5,135,1.5,412.0142,391.5542
532.0,532.0,135,2.0,412.2225,391.7625
532.5,532.5,135,2.5,412.5909,391.9709
533.0,533.0,135,3.0,412.7992,392.1792
533.5,533.5,135,3.5,413.0075,392.3875
533.6667,533.6667,135,3.6667,413.077,392.457
534.3333,534.3333,135,4.3333,413.2335,392.7347
534.5,534.5,135,4.5,413.2442,392.8042
535.0,535.0,136,1.0,413.4525,393.0125
535.5,535.5,136,1.5,413.6609,393.2209
535.6667,535.6667,136,1.6667,413.7303,393.2903
536.3333,536.3333,136,2.3333,414.0081,393.5681
536.5,536.5,136,2.5,414.0775,393.6375
537.0,537.0,136,3.0,414.3036,393.8459
537.5,537.5,136,3.5,414.5542,394.0742
537.6667,537.6667,136,3.6667,414.6236,394.1436
538.3333,538.3333,136,4.3333,414.9014,394.4214
538.5,538.5,136,4.5,414.9709,394.4909
539.0,539.0,137,1.0,415.2592,394.7776
539.5,539.5,137,1.5,415.4675,394.9875
540.0,540.0,137,2.0,415.6759,395.2359
540.5,540.5,137,2.5,415.8842,395.4442
541.0,541.0,137,3.0,416.0925,395.6525
541.5,541.5,137,3.5,416.4209,395.9209
542.0,542.0,137,4.0,416.6784,396.1492
542.5,542.5,137,4.5,416.8975,396.3775
543.0,543.0,138,1.0,417.1259,396.6059
543.5,543.5,138,1.5,417.3342,396.8142
544.0,544.0,138,2.0,417.5425,397.0225
544.5,544.5,138,2.5,417.7509,397.2309
545.0,545.0,138,3.0,417.9592,397.4392
545.5,545.5,138,3.5,418.1675,397.6475
546.0,546.0,138,4.0,418.3759,397.8559
546.5,546.5,138,4.5,418.5842,398.0642
547.0,547.0,139,1.0,418.7925,398.1725
547.5,547.5,139,1.5,419.0009,398.3809
548.0,548.0,139,2.0,419.2292,398.5892
548.5,548.5,139,2.5,419.4375,398.7975
549.0,549.0,139,3.0,419.6459,399.0059
549.5,549.5,139,3.5,419.8542,399.2142
550.0,550.0,139,4.0,420.0725,399.4225
550.5,550.5,139,4.5,420.3909,399.6309
551.0,551.0,140,1.0,420.6392,399.8392
551.5,551.5,140,1.5,420.8475,400.0475
552.0,552.0,140,2.0,421.0559,400.244
552.5,552.5,140,2.5,421.3084,400.4042
553.0,553.0,140,3.0,421.5325,400.6125
553.5,553.5,140,3.5,421.7409,400.8209
554.0,554.0,140,4.0,421.9492,401.0292
554.5,554.5,140,4.5,422.1575,401.1872
555.0,555.0,141,1.0,422.3659,401.3059
555.5,555.5,141,1.5,422.5742,401.5142
556.0,556.0,141,2.0,422.785,401.7225
556.5,556.5,141,2.5,423.0109,401.9309
557.0,557.0,141,3.0,423.2392,402.1392
557.5,557.5,141,3.5,423.4475,402.3475
558.0,558.0,141,4.0,423.6559,402.5559
558.5,558.5,141,4.5,423.8642,402.7842
559.0,559.0,142,1.0,424.0925,402.9925
559.5,559.5,142,1.5,424.3009,403.2009
560.0,560.0,142,2.0,424.5092,403.4092
560.5,560.5,142,2.5,424.7175,403.5575
561.0,561.0,142,3.0,424.9459,403.7659
561.5,561.5,142,3.5,425.1742,403.9742
562.0,562.0,142,4.0,425.3875,404.1625
562.5,562.5,142,4.5,425.6309,404.3309
563.0,563.0,143,1.0,425.8584,404.5392
563.5,563.5,143,1.5,426.1475,404.7415
564.0,564.0,143,2.0,426.3559,404.8759
564.5,564.5,143,2.5,426.5642,405.0642
565.0,565.0,143,3.0,426.7725,405.2525
565.5,565.5,143,3.5,426.9809,405.4609
566.0,566.0,143,4.0,427.2292,405.6692
566.5,566.5,143,4.5,427.4375,405.8575
567.0,567.0,144,1.0,427.6459,406.0659
567.5,567.5,144,1.5,427.8542,406.1942
568.0,568.0,144,2.0,428.0625,406.3625
568.5,568.5,144,2.5,428.2909,406.5309
569.0,569.0,144,3.0,428.4992,406.7392
569.5,569.5,144,3.5,428.7275,406.9475
570.0,570.0,144,4.0,428.9359,407.1359
570.5,570.5,144,4.5,429.1442,407.2842
571.0,571.0,145,1.0,429.3525,407.4925
571.5,571.5,145,1.5,429.6009,407.6802
572.0,572.0,145,2.0,429.8092,407.8292
572.5,572.5,145,2.5,430.0175,408.0175
573.0,573.0,145,3.0,430.2318,408.2259
573.5,573.5,145,3.5,430.4742,408.4049
574.0,574.0,145,4.0,430.6825,408.5225
574.5,574.5,145,4.5,430.8909,408.7309
575.0,575.0,146,1.0,431.0992,408.9392
575.5,575.5,146,1.5,431.3275,409.1419
576.0,576.0,146,2.0,431.5359,409.2959
576.5,576.5,146,2.5,431.7684,409.4842
577.0,577.0,146,3.0,432.0125,409.6925
577.5,577.5,146,3.5,432.2209,409.9009
578.0,578.0,146,4.0,432.4292,410.0092
578.5,578.5,146,4.5,432.6375,410.1775
579.0,579.0,147,1.0,432.8859,410.3659
579.5,579.5,147,1.5,433.0942,410.5742
580.0,580.0,147,2.0,433.3825,410.7825
580.5,580.5,147,2.5,433.5909,410.9709
581.0,581.0,147,3.0,433.7992,411.0592
581.5,581.5,147,3.5,434.0075,411.2675
582.0,582.0,147,4.0,434.2559,411.4759
582.5,582.5,147,4.5,434.4642,411.6242
583.0,583.0,148,1.0,434.6725,411.8125
583.5,583.5,148,1.5,434.8809,411.9809
584.0,584.0,148,2.0,435.0692,412.1492
584.5,584.5,148,2.5,435.2775,412.3575
585.0,585.0,148,3.0,435.5459,412.5659
585.5,585.5,148,3.5,435.7542,412.7142
586.0,586.0,148,4.0,435.9625,412.8225
586.5,586.5,148,4.5,436.1709,413.0309
587.0,587.0,149,1.0,436.4592,413.2392
588.5,588.5,149,2.5,437.1242,413.7842
589.0,589.0,149,3.0,437.3325,413.9925
590.5,590.5,149,4.5,438.0775,414.6175
591.0,591.0,150,1.0,438.2859,414.7459
592.5,592.5,150,2.5,438.9309,415.3709
593.0,593.0,150,3.0,439.1392,415.5792
594.5,594.5,150,4.5,439.8242,416.0642
595.0,595.0,151,1.0,440.045,416.2525
596.0,596.0,151,2.0,440.5092,416.6692
596.5,596.5,151,2.5,440.7175,416.8588
597.0,597.0,151,3.0,440.9259,417.0459
598.0,598.0,151,4.0,441.4025,417.3825
598.5,598.5,151,4.5,441.6309,417.5509
599.0,599.0,152,1.0,441.8392,417.7592
600.0,600.0,152,2.0,442.3159,418.1759
600.5,600.5,152,2.5,442.5242,418.3442
601.0,601.0,152,3.0,442.7325,418.5325
602.0,602.0,152,4.0,443.2492,418.9092
602.5,602.5,152,4.5,443.4575,419.0975
603.0,603.0,153,1.0,443.6718,419.3059
604.0,604.0,153,2.0,444.1225,419.7225
604.5,604.5,153,2.5,444.3309,419.9154
605.0,605.0,153,3.0,444.5392,420.0992
606.0,606.0,153,4.0,445.0159,420.5159
606.5,606.5,153,4.5,445.2242,420.7242
607.0,607.0,154,1.0,445.4325,420.8325
608.0,608.0,154,2.0,445.9492,421.1892
608.5,608.5,154,2.5,446.1575,421.3975
609.0,609.0,154,3.0,446.3659,421.5459
610.0,610.0,154,4.0,446.7825,421.9625
610.5,610.5,154,4.5,446.9909,422.1709
611.0,611.0,155,1.0,447.1992,422.3592
612.0,612.0,155,2.0,447.7159,422.7759
612.5,612.5,155,2.5,447.9442,422.9642
613.0,613.0,155,3.0,448.1525,423.0925
614.0,614.0,155,4.0,448.6092,423.4477
614.5,614.5,155,4.5,448.8175,423.5575
615.0,615.0,156,1.0,449.0259,423.7659
616.0,616.0,156,2.0,449.5225,424.1825
616.5,616.5,156,2.5,449.7309,424.3909
617.0,617.0,156,3.0,449.9392,424.5992
618.0,618.0,156,4.0,450.3959,425.0159
618.5,618.5,156,4.5,450.6042,425.2242
619.0,619.0,157,1.0,450.8925,425.4325
620.0,620.0,157,2.0,451.3092,425.7292
