qstamp,tstamp,measure,beat,Piccolo,Flute 1,Flute 2,Oboe 1,Oboe 2,Bb Clarinet 1,Bb Clarinet 2,Bassoon 1,Bassoon 2,Contrabassoon,D Horn 1,D Horn 2,Bb (basso) Horn 3,Bb (basso) Horn 4,D Trumpet 1,D Trumpet 2,Alto Trombone,Tenor Trombone,Bass Trombone,"D, A Timpani",Triangle,Cymbals,Bass Drum,Soprano solo,Alto solo,Tenor solo,Bass solo,Soprano,Alto,Tenor,Bass,Violin 1,Violin 2,Viola,Violoncello,Contrabass
3270.0,1301.4208,831,2.5,r,D6,D5,D5,D4,D5,D4,B3,B2,r,D4,D3,r,r,D5,D4,r,r,r,D3,r,r,r,r,r,r,r,D5,D5,D4,B3,F#4,F#4,F#3,D3,D2
3270.5,1301.6708,831,2.75,r,D6,D5,D5,D4,D5,D4,B3,B2,r,D4,D3,r,r,D5,D4,r,r,r,D3,r,r,r,r,r,r,r,D5,D5,D4,B3,B4,B4,B3,F#3,F#2
3271.0,1301.9208,832,1.0,r,D6,D5,D5,D4,D5,D4,B3,B2,r,D4,D3,r,r,D5,D4,r,r,r,D3,r,r,r,r,r,r,r,D5,D5,D4,B3,D5,D5,D4,B3,B2
3271.5,1302.1708,832,1.25,r,D6,D5,D5,D4,D5,D4,B3,B2,r,D4,D3,r,r,D5,D4,r,r,r,D3,r,r,r,r,r,r,r,D5,D5,D4,B3,C#5,C#5,C#4,A3,A2
3272.0,1302.4208,832,1.5,r,B5,B4,B4,B4,B4,B4,G3,G2,r,D4,D3,r,r,D5,D4,r,r,r,D3,r,r,r,r,r,r,r,B4,B4,B3,G3,B4,B4,B3,G3,G2
3272.5,1302.6708,832,1.75,r,B5,B4,B4,B4,B4,B4,G3,G2,r,D4,D3,r,r,D5,D4,r,r,r,D3,r,r,r,r,r,r,r,B4,B4,B3,G3,B3,B3,B3,G2,G1
3273.0,1302.9208,832,2.0,r,B5,B4,B5,B4,B4,B4,G4,G3,r,G4,G4,r,r,D5,D4,r,r,r,D3,r,r,r,r,r,r,r,B4,B4,B3,G3,B5,B5,B4,G4,G3
3273.5,1303.1708,832,2.25,r,B5,B4,B5,B4,B4,B4,G4,G3,r,G4,G4,r,r,D5,D4,r,r,r,D3,r,r,r,r,r,r,r,B4,B4,B3,G3,B4,B4,B3,G3,G2
3274.0,1303.4208,832,2.5,r,B5,B4,B5,B4,B4,B4,G4,G3,r,G4,G4,r,r,D5,D4,r,r,r,D3,r,r,r,r,r,r,r,B4,B4,B3,G3,D5,D5,D4,B3,B2
3274.5,1303.6708,832,2.75,r,B5,B4,B5,B4,B4,B4,G4,G3,r,G4,G4,r,r,D5,D4,r,r,r,D3,r,r,r,r,r,r,r,B4,B4,B3,G3,G5,G5,G4,D4,D3
3275.0,1303.9208,833,1.0,r,B5,B4,B5,B4,B4,B4,G4,G3,r,G4,G4,r,r,D5,D4,r,r,r,D3,r,r,r,r,r,r,r,B4,B4,B3,G3,B5,B5,B4,G4,G3
3275.5,1304.1708,833,1.25,r,B5,B4,B5,B4,B4,B4,G4,G3,r,G4,G4,r,r,D5,D4,r,r,r,D3,r,r,r,r,r,r,r,B4,B4,B3,G3,A5,A5,A4,F#4,F#3
3276.0,1304.4208,833,1.5,r,G5,G4,G5,G4,G4,G4,E4,E3,r,G4,E4,r,r,E5,E5,r,r,r,r,r,r,r,r,r,r,r,G4,G4,G3,E3,G5,G5,G4,E4,E3
3276.5,1304.6708,833,1.75,r,G5,G4,G5,G4,G4,G4,E4,E3,r,G4,E4,r,r,E5,E5,r,r,r,r,r,r,r,r,r,r,r,G4,G4,G3,E3,G4,G4,G3,E3,E2
3277.0,1304.9208,833,2.0,r,G6,B5,G5,B4,B4,G4,E4,E3,r,G4,E4,r,r,r,r,r,r,r,r,r,r,r,G5,B4,E4,E3,r,r,r,r,G5,G5,G4,E4,E3
3277.5,1305.1708,833,2.25,r,G6,B5,G5,B4,B4,G4,E4,E3,r,G4,E4,r,r,r,r,r,r,r,r,r,r,r,G5,B4,E4,E3,r,r,r,r,G4,G4,G3,E3,E2
3278.0,1305.4208,833,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G5,B4,E4,E3,r,r,r,r,B4,B4,B3,G3,G2
3278.5,1305.6708,833,2.75,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G5,B4,E4,E3,r,r,r,r,E5,E5,E4,B3,B2
3279.0,1305.9208,834,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G5,B4,E4,E3,r,r,r,r,G5,G5,G4,E4,E3
3279.5,1306.1708,834,1.25,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G5,B4,E4,E3,r,r,r,r,G4,G4,G3,E3,E2
3280.0,1306.4208,834,1.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G5,B4,E4,E3,r,r,r,r,B4,B4,B3,G3,G2
3280.5,1306.6708,834,1.75,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G5,B4,E4,E3,r,r,r,r,E5,E5,E4,B3,B2
3281.0,1306.9208,834,2.0,r,G#6,B5,G#5,B4,B4,G#4,E4,E3,r,E4,E4,r,r,r,r,r,r,r,r,r,r,r,G#5,B4,E4,E3,E5,E4,E4,E4,G#5,G#5,G#4,E4,E3
3281.5,1307.1708,834,2.25,r,G#6,B5,G#5,B4,B4,G#4,E4,E3,r,E4,E4,r,r,r,r,r,r,r,r,r,r,r,G#5,B4,E4,E3,E5,E4,E4,E4,G#4,G#4,G#3,E3,E2
3282.0,1307.4208,834,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G#5,B4,E4,E3,E5,E4,E4,E4,B4,B4,B3,G#3,G#2
3282.5,1307.6708,834,2.75,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G#5,B4,E4,E3,E5,E4,E4,E4,E5,E5,E4,B3,B2
3283.0,1307.9208,835,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G#5,B4,E4,E3,E5,E4,E4,E4,G#5,G#5,G#4,E4,E3
3284.0,1308.9208,835,1.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G#5,B4,E4,E3,E4,E4,E3,E3,r,r,r,r,r
3286.0,1310.9208,835,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G#5,B4,E4,E3,r,r,r,r,r,r,r,r,r
3287.0,1311.9208,836,1.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G#5,B4,E4,E3,r,r,r,r,r,r,r,r,r
3288.0,1312.9208,836,1.5,r,r,r,r,r,B4,E4,B3,G#3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G#5,B4,E4,G#3,r,r,r,r,r,r,r,r,r
3288.25,1313.1708,836,1.625,r,r,r,r,r,B4,E4,B3,G#3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E5,B4,E4,G#3,r,r,r,r,r,r,r,r,r
3288.5,1313.4208,836,1.75,r,r,r,r,r,B4,E4,B3,G#3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E5,B4,E4,G#3,r,r,r,r,r,r,r,r,r
3289.0,1313.9208,836,2.0,r,r,r,r,r,B4,E4,B3,G#3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E5,B4,B3,G#3,r,r,r,r,E5,B4,B3,G#3,G#2
3290.0,1314.9208,836,2.5,r,r,r,r,r,B4,E4,B3,G#3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E5,B4,B3,G#3,r,r,r,r,r,r,r,r,r
3291.0,1315.9208,837,1.0,r,r,r,r,r,B4,E4,B3,G#3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E5,B4,E4,G#3,r,r,r,r,r,r,r,r,r
3291.5,1316.4208,837,1.25,r,r,r,r,r,B4,E-4,B3,F#3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-5,B4,B3,F#3,r,r,r,r,r,r,r,r,r
3292.0,1316.9208,837,1.5,r,r,r,r,r,B4,E-4,B3,F#3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-5,B4,B3,F#3,r,r,r,r,E-5,B4,F#4,F#3,F#2
3292.5,1317.4208,837,1.75,r,r,r,r,r,B4,E-4,B3,F#3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-5,F#4,B3,F#3,r,r,r,r,E-5,B4,F#4,F#3,F#2
3293.0,1317.9208,837,2.0,r,r,r,r,r,B4,E-4,B3,F#3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-5,F#4,B3,F#3,r,r,r,r,r,r,r,r,r
3293.5,1318.4208,837,2.25,r,r,r,r,r,B4,E-4,B3,F#3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-5,E-4,B3,F#3,r,r,r,r,r,r,r,r,r
3294.0,1318.9208,837,2.5,r,r,r,r,r,B4,E-4,B3,F#3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-5,E-4,B3,F#3,r,r,r,r,r,r,r,r,r
3294.5,1319.4208,837,2.75,r,r,r,r,r,B4,E-4,B3,F#3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-5,B4,B3,F#3,r,r,r,r,r,r,r,r,r
3295.0,1319.9208,838,1.0,r,r,r,r,r,C#5,G#4,G#3,E3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C#5,G#4,E4,E3,r,r,r,r,r,r,r,r,r
3296.5,1321.4208,838,1.75,r,r,r,r,r,C#5,G#4,G#3,E3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-5,G#4,E4,E3,r,r,r,r,G#4,E4,C#4,E3,E2
3296.6667,1321.5875,838,1.8333,r,r,r,r,r,C#5,G#4,G#3,E3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C#5,G#4,E4,E3,r,r,r,r,G#4,E4,C#4,E3,E2
3296.8333,1321.7541,838,1.9167,r,r,r,r,r,C#5,G#4,G#3,E3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C#5,G#4,E4,E3,r,r,r,r,G#4,E4,C#4,E3,E2
3297.0,1321.9208,838,2.0,r,r,r,r,r,C#5,G#4,G#3,E3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C#5,G#4,G#3,E3,r,r,r,r,C#5,G#4,E4,E3,E2
3297.3333,1322.2541,838,2.1667,r,r,r,r,r,C#5,G#4,G#3,E3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G#4,G#4,G#3,E3,r,r,r,r,C#5,G#4,E4,E3,E2
3297.5,1322.4208,838,2.25,r,r,r,r,r,C#5,G#4,G#3,E3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G#4,F#4,G#3,E3,r,r,r,r,C#5,G#4,E4,E3,E2
3297.6667,1322.5875,838,2.3333,r,r,r,r,r,C#5,G#4,G#3,E3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-5,F#4,G#3,E3,r,r,r,r,C#5,G#4,E4,E3,E2
3298.0,1322.9208,838,2.5,r,r,r,r,r,C#5,G#4,G#3,E3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F#5,G#4,G#3,E3,r,r,r,r,r,r,r,r,r
3298.3333,1323.2541,838,2.6667,r,r,r,r,r,C#5,G#4,G#3,E3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E5,G#4,G#3,E3,r,r,r,r,r,r,r,r,r
3298.5,1323.4208,838,2.75,r,r,r,r,r,C#5,G#4,G#3,E3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E5,E4,G#3,E3,r,r,r,r,r,r,r,r,r
3298.6667,1323.5875,838,2.8333,r,r,r,r,r,C#5,G#4,G#3,E3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C#5,E4,G#3,E3,r,r,r,r,r,r,r,r,r
3299.0,1323.9208,839,1.0,r,r,r,r,r,B4,E-4,B3,F#3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B4,E-4,F#3,F#3,r,r,r,r,r,r,r,r,r
3299.3333,1324.2541,839,1.1667,r,r,r,r,r,B4,E-4,B3,F#3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C#5,E-4,F#3,F#3,r,r,r,r,r,r,r,r,r
3299.6667,1324.5875,839,1.3333,r,r,r,r,r,B4,E-4,B3,F#3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-4,E-4,F#3,F#3,r,r,r,r,r,r,r,r,r
3300.0,1324.9208,839,1.5,r,r,r,r,r,B4,E-4,B3,F#3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B4,E-4,B3,F#3,r,r,r,r,r,r,r,r,r
3300.3333,1325.2541,839,1.6667,r,r,r,r,r,B4,E-4,B3,F#3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C#5,E-4,B3,F#3,r,r,r,r,r,r,r,r,r
3300.5,1325.4208,839,1.75,r,r,r,r,r,B4,E-4,B3,F#3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C#5,B4,B3,F#3,r,r,r,r,E-4,B3,F#3,F#3,F#2
3300.6667,1325.5875,839,1.8333,r,r,r,r,r,B4,E-4,B3,F#3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-5,B4,B3,F#3,r,r,r,r,E-4,B3,F#3,F#3,F#2
3301.0,1325.9208,839,2.0,r,r,r,r,r,B4,E-4,B3,F#3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E5,B4,B3,F#3,r,r,r,r,B4,B3,F#3,F#3,F#2
3301.3333,1326.2541,839,2.1667,r,r,r,r,r,B4,E-4,B3,F#3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F5,B4,B3,F#3,r,r,r,r,B4,B3,F#3,F#3,F#2
3301.6667,1326.5875,839,2.3333,r,r,r,r,r,B4,E-4,B3,F#3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F#5,B4,B3,F#3,r,r,r,r,B4,B3,F#3,F#3,F#2
3302.0,1326.9208,839,2.5,r,r,r,r,r,B4,E-4,B3,F#3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F5,B4,E-4,F#3,r,r,r,r,r,r,r,r,r
3302.25,1327.1708,839,2.625,r,r,r,r,r,B4,E-4,B3,F#3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F#5,B4,E-4,F#3,r,r,r,r,r,r,r,r,r
3302.5,1327.4208,839,2.75,r,r,r,r,r,B4,E-4,B3,F#3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G#5,B4,E-4,F#3,r,r,r,r,r,r,r,r,r
3302.75,1327.6708,839,2.875,r,r,r,r,r,B4,E-4,B3,F#3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F#5,B4,E-4,F#3,r,r,r,r,r,r,r,r,r
3303.0,1327.9208,840,1.0,r,r,r,r,r,B-4,E4,C#4,F#3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F#5,B-4,C#4,F#3,r,r,r,r,r,r,r,r,r
3303.3333,1328.2541,840,1.1667,r,r,r,r,r,B-4,E4,C#4,F#3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F#5,B4,E-4,F#3,r,r,r,r,r,r,r,r,r
3303.5,1328.4208,840,1.25,r,r,r,r,r,B-4,E4,C#4,F#3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F#5,B4,E-4,F#3,r,r,r,r,r,r,r,r,r
3303.6667,1328.5875,840,1.3333,r,r,r,r,r,B-4,E4,C#4,F#3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F#5,G#4,B3,F#3,r,r,r,r,r,r,r,r,r
3304.0,1328.9208,840,1.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F#5,B-4,C#4,F#3,r,r,r,r,r,r,r,r,r
3304.3333,1329.2541,840,1.6667,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F#5,B4,E-4,F#3,r,r,r,r,r,r,r,r,r
3304.5,1329.4208,840,1.75,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F#5,B4,E-4,F#3,r,r,r,r,E4,C#4,B-3,F#3,F#2
3304.6667,1329.5875,840,1.8333,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F#5,C#5,E4,F#3,r,r,r,r,E4,C#4,B-3,F#3,F#2
3305.0,1329.9208,840,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F#5,C#5,B-3,F#3,r,r,r,r,C#5,C#4,B-3,F#3,F#2
3305.3333,1330.2541,840,2.1667,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F#5,E-5,B3,F#3,r,r,r,r,C#5,C#4,B-3,F#3,F#2
3305.6667,1330.5875,840,2.3333,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F#5,E5,C#4,F#3,r,r,r,r,C#5,C#4,B-3,F#3,F#2
3306.0,1330.9208,840,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E5,G#4,E4,F#3,r,r,r,r,r,r,r,r,r
3306.25,1331.1708,840,2.625,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E5,F#4,E-4,F#3,r,r,r,r,r,r,r,r,r
3306.5,1331.4208,840,2.75,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E5,G#4,E4,F#3,r,r,r,r,r,r,r,r,r
3306.75,1331.6708,840,2.875,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E5,B-4,C#4,F#3,r,r,r,r,r,r,r,r,r
3307.0,1331.9208,841,1.0,r,r,r,r,r,E-5,E-4,B3,F#3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-5,B4,B3,F#3,r,r,r,r,r,r,r,r,r
3307.3333,1332.2541,841,1.1667,r,r,r,r,r,E-5,E-4,B3,F#3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-5,B4,C#4,F#3,r,r,r,r,r,r,r,r,r
3307.5,1332.4208,841,1.25,r,r,r,r,r,E-5,E-4,B3,F#3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-5,B4,C#4,F#3,r,r,r,r,r,r,r,r,r
3307.6667,1332.5875,841,1.3333,r,r,r,r,r,E-5,E-4,B3,F#3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-5,B4,B-3,F#3,r,r,r,r,r,r,r,r,r
3308.0,1332.9208,841,1.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-5,B4,B3,r,r,r,r,r,r,r,r,r,r
3308.3333,1333.2541,841,1.6667,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-5,B4,C#4,r,r,r,r,r,r,r,r,r,r
3308.5,1333.4208,841,1.75,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-5,B4,C#4,r,r,r,r,r,E-4,B3,F#3,F#3,F#2
3308.6667,1333.5875,841,1.8333,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-5,B4,E-4,r,r,r,r,r,E-4,B3,F#3,F#3,F#2
3309.0,1333.9208,841,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-5,B4,E4,r,r,r,r,r,B4,B3,F#3,F#3,F#2
3309.3333,1334.2541,841,2.1667,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-5,B4,F4,r,r,r,r,r,B4,B3,F#3,F#3,F#2
3309.6667,1334.5875,841,2.3333,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-5,B4,F#4,r,r,r,r,r,B4,B3,F#3,F#3,F#2
3310.0,1334.9208,841,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-5,B4,G#4,F#2,r,r,r,r,r,r,r,r,r
3310.25,1335.1708,841,2.625,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-5,B4,F#4,F#2,r,r,r,r,r,r,r,r,r
3310.5,1335.4208,841,2.75,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-5,B4,F4,F#2,r,r,r,r,r,r,r,r,r
3310.75,1335.6708,841,2.875,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-5,B4,F#4,F#2,r,r,r,r,r,r,r,r,r
3311.0,1335.9208,842,1.0,r,r,r,r,r,E-5,F#4,B3,F#3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F#4,F#2,r,r,r,r,r,r,r,r,r
3311.3333,1336.2541,842,1.1667,r,r,r,r,r,E-5,F#4,B3,F#3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F#4,G#2,r,r,r,r,r,r,r,r,r
3311.5,1336.4208,842,1.25,r,r,r,r,r,E-5,F#4,B3,F#3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-5,B4,F#4,G#2,r,r,r,r,r,r,r,r,r
3311.6667,1336.5875,842,1.3333,r,r,r,r,r,E-5,F#4,B3,F#3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-5,B4,F#4,B-2,r,r,r,r,r,r,r,r,r
3312.0,1336.9208,842,1.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-5,B4,F#4,B2,r,r,r,r,r,r,r,r,r
3312.3333,1337.2541,842,1.6667,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-5,B4,F#4,C#3,r,r,r,r,r,r,r,r,r
3312.5,1337.4208,842,1.75,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-5,B4,F#4,C#3,r,r,r,r,E-4,B3,F#3,F#3,F#2
3312.6667,1337.5875,842,1.8333,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-5,B4,F#4,E-3,r,r,r,r,E-4,B3,F#3,F#3,F#2
3313.0,1337.9208,842,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-5,B4,F#4,E3,r,r,r,r,B4,B3,F#3,F#3,F#2
3313.3333,1338.2541,842,2.1667,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-5,B4,F#4,F3,r,r,r,r,B4,B3,F#3,F#3,F#2
3313.6667,1338.5875,842,2.3333,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-5,B4,F#4,F#3,r,r,r,r,B4,B3,F#3,F#3,F#2
3314.0,1338.9208,842,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-5,B4,r,F3,r,r,r,r,r,r,r,r,r
3314.25,1339.1708,842,2.625,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-5,B4,r,F#3,r,r,r,r,r,r,r,r,r
3314.5,1339.4208,842,2.75,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-5,B4,B3,G#3,r,r,r,r,r,r,r,r,r
3314.75,1339.6708,842,2.875,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-5,B4,B3,F#3,r,r,r,r,r,r,r,r,r
3315.0,1339.9208,843,1.0,r,r,r,r,r,C#5,B-4,E4,F#3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C#5,B-4,E4,F#3,r,r,r,r,r,r,r,r,r
3315.3333,1340.2541,843,1.1667,r,r,r,r,r,C#5,B-4,E4,F#3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C#5,B-4,E4,E4,r,r,r,r,r,r,r,r,r
3315.6667,1340.5875,843,1.3333,r,r,r,r,r,C#5,B-4,E4,F#3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C#5,B-4,E4,E-4,r,r,r,r,r,r,r,r,r
3316.0,1340.9208,843,1.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F#5,B-4,E4,E4,r,r,r,r,r,r,r,r,r
3316.3333,1341.2541,843,1.6667,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F#5,B-4,E4,C#4,r,r,r,r,r,r,r,r,r
3316.5,1341.4208,843,1.75,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F#5,B-4,F#3,C#4,r,r,r,r,E4,C#4,F#3,F#3,F#2
3316.6667,1341.5875,843,1.8333,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F#5,B-4,F#3,B-3,r,r,r,r,E4,C#4,F#3,F#3,F#2
3317.0,1341.9208,843,2.0,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G#5,B4,F#3,F#3,r,r,r,r,E4,C#4,F#3,F#3,F#2
3317.3333,1342.2541,843,2.1667,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G#5,B4,F#3,E3,r,r,r,r,E4,C#4,F#3,F#3,F#2
3317.5,1342.4208,843,2.25,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G#5,B4,F#4,E3,r,r,r,r,E4,C#4,F#3,F#3,F#2
3317.6667,1342.5875,843,2.3333,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G#5,B4,F#4,C#3,r,r,r,r,E4,C#4,F#3,F#3,F#2
3318.0,1342.9208,843,2.5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-5,C#5,F#4,F#3,r,r,r,r,r,r,r,r,r
3318.5,1343.4208,843,2.75,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-5,C#5,E4,F#3,r,r,r,r,r,r,r,r,r
3319.0,1343.9208,844,1.0,r,r,r,r,r,B4,E-4,B3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B5,B4,E-4,B2,r,r,r,r,r,r,r,r,r
3320.0,1344.9208,844,1.5,r,r,r,r,r,F#4,E-4,B3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B5,F#4,E-4,B2,r,r,r,r,r,r,r,r,r
3320.5,1345.4208,844,1.75,r,r,r,r,r,F#4,E-4,B3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F#5,B4,E-4,B2,r,r,r,r,E-4,E-4,F#3,B2,B1
3321.0,1345.9208,844,2.0,r,r,r,r,r,F#4,D4,B3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F#5,D5,D4,B2,r,r,r,r,F#4,D4,F#3,B2,B1
3323.0,1347.9208,845,1.0,r,r,r,r,r,F#4,D4,A3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F#5,D5,D4,A2,r,r,r,r,r,r,r,r,r
